Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-08-06,75.0,75.0,75.0,75.0,0,0,0
2020-08-07,75.0,75.0,75.0,75.0,0,0,0
2020-08-10,75.0,75.0,75.0,75.0,0,0,0
2020-08-11,75.0,75.0,75.0,75.0,0,0,0
2020-08-12,75.0,75.0,75.0,75.0,0,0,0
2020-08-13,75.0,75.0,75.0,75.0,0,0,0
2020-08-14,75.0,75.0,75.0,75.0,0,0,0
2020-08-18,75.0,75.0,75.0,75.0,0,0,0
2020-08-19,75.0,75.0,75.0,75.0,0,0,0
2020-08-24,75.0,75.0,75.0,75.0,0,0,0
2020-08-25,75.0,75.0,75.0,75.0,0,0,0
2020-08-26,75.0,75.0,75.0,75.0,0,0,0
2020-08-27,75.0,75.0,75.0,75.0,0,0,0
2020-08-28,75.0,75.0,75.0,75.0,0,0,0
2020-08-31,75.0,75.0,75.0,75.0,0,0,0
2020-09-01,75.0,75.0,75.0,75.0,0,0,0
2020-09-02,75.0,75.0,75.0,75.0,0,0,0
2020-09-03,75.0,75.0,75.0,75.0,0,0,0
2020-09-04,75.0,75.0,75.0,75.0,0,0,0
2020-09-07,75.0,75.0,75.0,75.0,0,0,0
2020-09-08,75.0,75.0,75.0,75.0,0,0,0
2020-09-09,75.0,75.0,75.0,75.0,0,0,0
2020-09-10,75.0,75.0,75.0,75.0,0,0,0
2020-09-11,75.0,75.0,75.0,75.0,0,0,0
2020-09-14,75.0,75.0,75.0,75.0,0,0,0
2020-09-15,75.0,75.0,75.0,75.0,0,0,0
2020-09-16,75.0,75.0,75.0,75.0,0,0,0
2020-09-17,75.0,75.0,75.0,75.0,0,0,0
2020-09-18,75.0,75.0,75.0,75.0,0,0,0
2020-09-21,75.0,75.0,75.0,75.0,0,0,0
2020-09-22,75.0,75.0,75.0,75.0,0,0,0
2020-09-23,75.0,75.0,75.0,75.0,0,0,0
2020-09-24,75.0,75.0,75.0,75.0,0,0,0
2020-09-25,75.0,75.0,75.0,75.0,0,0,0
2020-09-28,75.0,75.0,75.0,75.0,0,0,0
2020-09-29,75.0,75.0,75.0,75.0,0,0,0
2020-09-30,75.0,75.0,75.0,75.0,0,0,0
2020-10-01,75.0,75.0,75.0,75.0,0,0,0
2020-10-02,75.0,75.0,75.0,75.0,0,0,0
2020-10-05,75.0,75.0,75.0,75.0,0,0,0
2020-10-06,75.0,75.0,75.0,75.0,0,0,0
2020-10-07,75.0,75.0,75.0,75.0,0,0,0
2020-10-08,75.0,75.0,75.0,75.0,0,0,0
2020-10-09,75.0,75.0,75.0,75.0,0,0,0
2020-10-12,75.0,75.0,75.0,75.0,0,0,0
2020-10-13,75.0,75.0,75.0,75.0,0,0,0
2020-10-14,75.0,75.0,75.0,75.0,0,0,0
2020-10-15,75.0,75.0,75.0,75.0,0,0,0
2020-10-16,75.0,75.0,75.0,75.0,0,0,0
2020-10-19,75.0,75.0,75.0,75.0,0,0,0
2020-10-20,75.0,75.0,75.0,75.0,0,0,0
2020-10-21,75.0,75.0,75.0,75.0,0,0,0
2020-10-22,75.0,75.0,75.0,75.0,0,0,0
2020-10-23,75.0,75.0,75.0,75.0,0,0,0
2020-10-26,75.0,75.0,75.0,75.0,0,0,0
2020-10-27,75.0,75.0,75.0,75.0,0,0,0
2020-11-02,75.0,75.0,75.0,75.0,0,0,0
2020-11-03,75.0,75.0,75.0,75.0,0,0,0
2020-11-04,75.0,75.0,75.0,75.0,0,0,0
2020-11-05,75.0,75.0,75.0,75.0,0,0,0
2020-11-06,75.0,75.0,75.0,75.0,0,0,0
2020-11-09,75.0,75.0,75.0,75.0,0,0,0
2020-11-10,75.0,75.0,75.0,75.0,0,0,0
2020-11-11,75.0,75.0,75.0,75.0,0,0,0
2020-11-12,75.0,75.0,75.0,75.0,0,0,0
2020-11-13,75.0,75.0,75.0,75.0,0,0,0
2020-11-16,75.0,75.0,75.0,75.0,0,0,0
2020-11-17,75.0,75.0,75.0,75.0,0,0,0
2020-11-18,75.0,75.0,75.0,75.0,0,0,0
2020-11-19,75.0,75.0,75.0,75.0,0,0,0
2020-11-20,75.0,75.0,75.0,75.0,0,0,0
2020-11-23,75.0,75.0,75.0,75.0,0,0,0
2020-11-24,75.0,75.0,75.0,75.0,0,0,0
2020-11-25,75.0,75.0,75.0,75.0,0,0,0
2020-11-26,75.0,75.0,75.0,75.0,0,0,0
2020-11-27,75.0,75.0,75.0,75.0,0,0,0
2020-11-30,75.0,75.0,75.0,75.0,0,0,0
2020-12-01,75.0,75.0,75.0,75.0,0,0,0
2020-12-02,75.0,75.0,75.0,75.0,0,0,0
2020-12-03,75.0,75.0,75.0,75.0,0,0,0
2020-12-04,75.0,75.0,75.0,75.0,0,0,0
2020-12-07,75.0,75.0,75.0,75.0,0,0,0
2020-12-08,75.0,75.0,75.0,75.0,0,0,0
2020-12-10,75.0,75.0,75.0,75.0,0,0,0
2020-12-11,75.0,75.0,75.0,75.0,0,0,0
2020-12-14,75.0,75.0,75.0,75.0,0,0,0
2020-12-15,75.0,75.0,75.0,75.0,0,0,0
2020-12-16,75.0,75.0,75.0,75.0,0,0,0
2020-12-17,75.0,75.0,75.0,75.0,0,0,0
2020-12-18,75.0,75.0,75.0,75.0,0,0,0
2020-12-21,75.0,75.0,75.0,75.0,0,0,0
2020-12-22,75.0,75.0,75.0,75.0,0,0,0
2020-12-23,75.0,75.0,75.0,75.0,0,0,0
2020-12-28,75.0,75.0,75.0,75.0,0,0,0
2020-12-29,75.0,75.0,75.0,75.0,0,0,0
2020-12-30,75.0,75.0,75.0,75.0,0,0,0
2021-01-04,75.0,75.0,75.0,75.0,0,0,0
2021-01-05,75.0,75.0,75.0,75.0,0,0,0
2021-01-06,75.0,75.0,75.0,75.0,0,0,0
2021-01-07,75.0,75.0,75.0,75.0,0,0,0
2021-01-08,75.0,75.0,75.0,75.0,0,0,0
2021-01-11,75.0,75.0,75.0,75.0,0,0,0
2021-01-12,75.0,75.0,75.0,75.0,0,0,0
2021-01-13,75.0,75.0,75.0,75.0,0,0,0
2021-01-14,75.0,75.0,75.0,75.0,0,0,0
2021-01-15,75.0,75.0,75.0,75.0,0,0,0
2021-01-18,75.0,75.0,75.0,75.0,0,0,0
2021-01-19,75.0,75.0,75.0,75.0,0,0,0
2021-01-20,75.0,75.0,75.0,75.0,0,0,0
2021-01-21,75.0,75.0,75.0,75.0,0,0,0
2021-01-22,75.0,75.0,75.0,75.0,0,0,0
2021-01-25,75.0,75.0,75.0,75.0,0,0,0
2021-01-26,75.0,75.0,75.0,75.0,0,0,0
2021-01-27,75.0,75.0,75.0,75.0,0,0,0
2021-01-28,75.0,75.0,75.0,75.0,0,0,0
2021-01-29,75.0,75.0,75.0,75.0,0,0,0
2021-02-01,75.0,75.0,75.0,75.0,0,0,0
2021-02-02,75.0,75.0,75.0,75.0,0,0,0
2021-02-03,75.0,75.0,75.0,75.0,0,0,0
2021-02-04,75.0,75.0,75.0,75.0,0,0,0
2021-02-05,75.0,75.0,75.0,75.0,0,0,0
2021-02-08,75.0,75.0,75.0,75.0,0,0,0
2021-02-09,75.0,75.0,75.0,75.0,0,0,0
2021-02-10,75.0,75.0,75.0,75.0,0,0,0
2021-02-11,75.0,75.0,75.0,75.0,0,0,0
2021-02-15,75.0,75.0,75.0,75.0,0,0,0
2021-02-16,75.0,75.0,75.0,75.0,0,0,0
2021-02-17,75.0,75.0,75.0,75.0,0,0,0
2021-02-18,75.0,75.0,75.0,75.0,0,0,0
2021-02-19,75.0,75.0,75.0,75.0,0,0,0
2021-02-22,75.0,75.0,75.0,75.0,0,0,0
2021-02-23,75.0,75.0,75.0,75.0,0,0,0
2021-02-24,75.0,75.0,75.0,75.0,0,0,0
2021-02-25,75.0,75.0,75.0,75.0,0,0,0
2021-02-26,75.0,75.0,75.0,75.0,0,0,0
2021-03-01,75.0,75.0,75.0,75.0,0,0,0
2021-03-02,75.0,75.0,75.0,75.0,0,0,0
2021-03-03,75.0,75.0,75.0,75.0,0,0,0
2021-03-04,75.0,75.0,75.0,75.0,0,0,0
2021-03-05,75.0,75.0,75.0,75.0,0,0,0
2021-03-08,75.0,75.0,75.0,75.0,0,0,0
2021-03-09,75.0,75.0,75.0,75.0,0,0,0
2021-03-10,75.0,75.0,75.0,75.0,0,0,0
2021-03-12,75.0,75.0,75.0,75.0,0,0,0
2021-03-15,75.0,75.0,75.0,75.0,0,0,0
2021-03-16,75.0,75.0,75.0,75.0,0,0,0
2021-03-17,75.0,75.0,75.0,75.0,0,0,0
2021-03-18,75.0,75.0,75.0,75.0,0,0,0
2021-03-19,75.0,75.0,75.0,75.0,0,0,0
2021-03-22,75.0,75.0,75.0,75.0,0,0,0
2021-03-23,75.0,75.0,75.0,75.0,0,0,0
2021-03-24,75.0,75.0,75.0,75.0,0,0,0
2021-03-25,75.0,75.0,75.0,75.0,0,0,0
2021-03-26,75.0,75.0,75.0,75.0,0,0,0
2021-03-29,75.0,75.0,75.0,75.0,0,0,0
2021-03-30,75.0,75.0,75.0,75.0,0,0,0
2021-03-31,75.0,75.0,75.0,75.0,0,0,0
2021-04-01,75.0,75.0,75.0,75.0,0,0,0
2021-04-05,75.0,75.0,75.0,75.0,0,0,0
2021-04-06,75.0,75.0,75.0,75.0,0,0,0
2021-04-07,75.0,75.0,75.0,75.0,0,0,0
2021-04-08,75.0,75.0,75.0,75.0,0,0,0
2021-04-09,75.0,75.0,75.0,75.0,0,0,0
2021-04-12,75.0,75.0,75.0,75.0,0,0,0
2021-04-13,75.0,75.0,75.0,75.0,0,0,0
2021-04-14,75.0,75.0,75.0,75.0,0,0,0
2021-04-15,75.0,75.0,75.0,75.0,0,0,0
2021-04-16,75.0,75.0,75.0,75.0,0,0,0
2021-04-19,75.0,75.0,75.0,75.0,0,0,0
2021-04-20,75.0,75.0,75.0,75.0,0,0,0
2021-04-21,75.0,75.0,75.0,75.0,0,0,0
2021-04-22,75.0,75.0,75.0,75.0,0,0,0
2021-04-23,75.0,75.0,75.0,75.0,0,0,0
2021-04-26,75.0,75.0,75.0,75.0,0,0,0
2021-04-27,75.0,75.0,75.0,75.0,0,0,0
2021-04-28,75.0,75.0,75.0,75.0,0,0,0
2021-04-29,75.0,75.0,75.0,75.0,0,0,0
2021-04-30,75.0,75.0,75.0,75.0,0,0,0
2021-05-03,75.0,75.0,75.0,75.0,0,0,0
2021-05-04,75.0,75.0,75.0,75.0,0,0,0
2021-05-05,75.0,75.0,75.0,75.0,0,0,0
2021-05-06,75.0,75.0,75.0,75.0,0,0,0
2021-05-07,75.0,75.0,75.0,75.0,0,0,0
2021-05-10,75.0,75.0,75.0,75.0,0,0,0
2021-05-11,75.0,75.0,75.0,75.0,0,0,0
2021-05-17,75.0,75.0,75.0,75.0,0,0,0
2021-05-18,75.0,75.0,75.0,75.0,0,0,0
2021-05-19,75.0,75.0,75.0,75.0,0,0,0
2021-05-20,75.0,75.0,75.0,75.0,0,0,0
2021-05-21,75.0,75.0,75.0,75.0,0,0,0
2021-05-24,75.0,75.0,75.0,75.0,0,0,0
2021-05-25,75.0,75.0,75.0,75.0,0,0,0
2021-05-27,75.0,75.0,75.0,75.0,0,0,0
2021-05-28,75.0,75.0,75.0,75.0,0,0,0
2021-05-31,75.0,75.0,75.0,75.0,0,0,0
2021-06-02,75.0,75.0,75.0,75.0,0,0,0
2021-06-03,75.0,75.0,75.0,75.0,0,0,0
2021-06-04,75.0,75.0,75.0,75.0,0,0,0
2021-06-07,75.0,75.0,75.0,75.0,0,0,0
2021-06-08,75.0,75.0,75.0,75.0,0,0,0
2021-06-09,75.0,75.0,75.0,75.0,0,0,0
2021-06-10,75.0,75.0,75.0,75.0,0,0,0
2021-06-11,75.0,75.0,75.0,75.0,0,0,0
2021-06-14,75.0,75.0,75.0,75.0,0,0,0
2021-06-15,75.0,75.0,75.0,75.0,0,0,0
2021-06-16,75.0,75.0,75.0,75.0,0,0,0
2021-06-17,75.0,75.0,75.0,75.0,0,0,0
2021-06-18,75.0,75.0,75.0,75.0,0,0,0
2021-06-21,75.0,75.0,75.0,75.0,0,0,0
2021-06-22,75.0,75.0,75.0,75.0,0,0,0
2021-06-23,75.0,75.0,75.0,75.0,0,0,0
2021-06-24,75.0,75.0,75.0,75.0,0,0,0
2021-06-25,75.0,75.0,75.0,75.0,0,0,0
2021-06-28,75.0,75.0,75.0,75.0,0,0,0
2021-06-29,75.0,75.0,75.0,75.0,0,0,0
2021-06-30,75.0,75.0,75.0,75.0,0,0,0
2021-07-01,75.0,75.0,75.0,75.0,0,0,0
2021-07-02,75.0,75.0,75.0,75.0,0,0,0
2021-07-05,75.0,75.0,75.0,75.0,0,0,0
2021-07-06,75.0,75.0,75.0,75.0,0,0,0
2021-07-07,75.0,75.0,75.0,75.0,0,0,0
2021-07-08,75.0,75.0,75.0,75.0,0,0,0
2021-07-09,75.0,75.0,75.0,75.0,0,0,0
2021-07-12,75.0,75.0,75.0,75.0,0,0,0
2021-07-13,75.0,75.0,75.0,75.0,0,0,0
2021-07-14,75.0,75.0,75.0,75.0,0,0,0
2021-07-15,75.0,75.0,75.0,75.0,0,0,0
2021-07-16,75.0,75.0,75.0,75.0,0,0,0
2021-07-19,75.0,75.0,75.0,75.0,0,0,0
2021-07-21,75.0,75.0,75.0,75.0,0,0,0
2021-07-22,75.0,75.0,75.0,75.0,0,0,0
2021-07-23,75.0,75.0,75.0,75.0,0,0,0
2021-07-26,75.0,75.0,75.0,75.0,0,0,0
2021-07-27,75.0,75.0,75.0,75.0,0,0,0
2021-07-28,75.0,75.0,75.0,75.0,0,0,0
2021-07-29,75.0,75.0,75.0,75.0,0,0,0
2021-07-30,75.0,75.0,75.0,75.0,0,0,0
2021-08-02,75.0,75.0,75.0,75.0,0,0,0
2021-08-03,75.0,75.0,75.0,75.0,0,0,0
2021-08-04,75.0,75.0,75.0,75.0,0,0,0
2021-08-05,75.0,75.0,75.0,75.0,0,0,0
2021-08-06,75.0,75.0,75.0,75.0,0,0,0
2021-08-09,75.0,75.0,75.0,75.0,0,0,0
2021-08-10,75.0,75.0,75.0,75.0,0,0,0
2021-08-12,75.0,75.0,75.0,75.0,0,0,0
2021-08-13,75.0,75.0,75.0,75.0,0,0,0
2021-08-16,75.0,75.0,75.0,75.0,0,0,0
2021-08-18,75.0,75.0,75.0,75.0,0,0,0
2021-08-19,75.0,75.0,75.0,75.0,0,0,0
2021-08-20,75.0,75.0,75.0,75.0,0,0,0
2021-08-23,75.0,75.0,75.0,75.0,0,0,0
2021-08-24,75.0,75.0,75.0,75.0,0,0,0
2021-08-25,75.0,75.0,75.0,75.0,0,0,0
2021-08-26,75.0,75.0,75.0,75.0,0,0,0
2021-08-27,75.0,75.0,75.0,75.0,0,0,0
2021-08-30,75.0,75.0,75.0,75.0,0,0,0
2021-08-31,75.0,75.0,75.0,75.0,0,0,0
2021-09-01,75.0,75.0,75.0,75.0,0,0,0
2021-09-02,75.0,75.0,75.0,75.0,0,0,0
2021-09-03,75.0,75.0,75.0,75.0,0,0,0
2021-09-06,75.0,75.0,75.0,75.0,0,0,0
2021-09-07,75.0,75.0,75.0,75.0,0,0,0
2021-09-08,75.0,75.0,75.0,75.0,0,0,0
2021-09-09,75.0,75.0,75.0,75.0,0,0,0
2021-09-10,75.0,75.0,75.0,75.0,0,0,0
2021-09-13,75.0,75.0,75.0,75.0,0,0,0
2021-09-14,75.0,75.0,75.0,75.0,0,0,0
2021-09-15,75.0,75.0,75.0,75.0,0,0,0
2021-09-16,75.0,75.0,75.0,75.0,0,0,0
2021-09-17,75.0,75.0,75.0,75.0,0,0,0
2021-09-20,75.0,75.0,75.0,75.0,0,0,0
2021-09-21,75.0,75.0,75.0,75.0,0,0,0
2021-09-22,75.0,75.0,75.0,75.0,0,0,0
2021-09-23,75.0,75.0,75.0,75.0,0,0,0
2021-09-24,75.0,75.0,75.0,75.0,0,0,0
2021-09-27,75.0,75.0,75.0,75.0,0,0,0
2021-09-28,75.0,75.0,75.0,75.0,0,0,0
2021-09-29,75.0,75.0,75.0,75.0,0,0,0
2021-09-30,75.0,75.0,75.0,75.0,0,0,0
2021-10-01,75.0,75.0,75.0,75.0,0,0,0
2021-10-04,75.0,75.0,75.0,75.0,0,0,0
2021-10-05,75.0,75.0,75.0,75.0,0,0,0
2021-10-06,75.0,75.0,75.0,75.0,0,0,0
2021-10-07,75.0,75.0,75.0,75.0,0,0,0
2021-10-08,75.0,75.0,75.0,75.0,0,0,0
2021-10-11,75.0,75.0,75.0,75.0,0,0,0
2021-10-12,75.0,75.0,75.0,75.0,0,0,0
2021-10-13,75.0,75.0,75.0,75.0,0,0,0
2021-10-14,75.0,75.0,75.0,75.0,0,0,0
2021-10-15,75.0,75.0,75.0,75.0,0,0,0
2021-10-18,75.0,75.0,75.0,75.0,0,0,0
2021-10-19,75.0,75.0,75.0,75.0,0,0,0
2021-10-21,75.0,75.0,75.0,75.0,0,0,0
2021-10-22,75.0,75.0,75.0,75.0,0,0,0
2021-10-25,75.0,75.0,75.0,75.0,0,0,0
2021-10-26,75.0,75.0,75.0,75.0,0,0,0
2021-10-27,75.0,75.0,75.0,75.0,0,0,0
2021-10-28,75.0,75.0,75.0,75.0,0,0,0
2021-10-29,75.0,75.0,75.0,75.0,0,0,0
2021-11-01,75.0,75.0,75.0,75.0,0,0,0
2021-11-02,75.0,75.0,75.0,75.0,0,0,0
2021-11-03,75.0,75.0,75.0,75.0,0,0,0
2021-11-04,75.0,75.0,75.0,75.0,0,0,0
2021-11-05,75.0,75.0,75.0,75.0,0,0,0
2021-11-08,75.0,75.0,75.0,75.0,0,0,0
2021-11-09,75.0,75.0,75.0,75.0,0,0,0
2021-11-10,75.0,75.0,75.0,75.0,0,0,0
2021-11-11,75.0,75.0,75.0,75.0,0,0,0
2021-11-12,75.0,75.0,75.0,75.0,0,0,0
2021-11-15,75.0,75.0,75.0,75.0,0,0,0
2021-11-16,75.0,75.0,75.0,75.0,0,0,0
2021-11-17,75.0,75.0,75.0,75.0,0,0,0
2021-11-18,75.0,75.0,75.0,75.0,0,0,0
2021-11-19,75.0,75.0,75.0,75.0,0,0,0
2021-11-22,75.0,75.0,75.0,75.0,0,0,0
2021-11-23,75.0,75.0,75.0,75.0,0,0,0
2021-11-24,75.0,75.0,75.0,75.0,0,0,0
2021-11-25,75.0,75.0,75.0,75.0,0,0,0
2021-11-26,75.0,75.0,75.0,75.0,0,0,0
2021-11-29,75.0,75.0,75.0,75.0,0,0,0
2021-11-30,75.0,75.0,75.0,75.0,0,0,0
2021-12-01,75.0,75.0,75.0,75.0,0,0,0
2021-12-02,75.0,75.0,75.0,75.0,0,0,0
2021-12-03,75.0,75.0,75.0,75.0,0,0,0
2021-12-06,75.0,75.0,75.0,75.0,0,0,0
2021-12-07,75.0,75.0,75.0,75.0,0,0,0
2021-12-08,75.0,75.0,75.0,75.0,0,0,0
2021-12-09,75.0,75.0,75.0,75.0,0,0,0
2021-12-10,75.0,75.0,75.0,75.0,0,0,0
2021-12-13,75.0,75.0,75.0,75.0,0,0,0
2021-12-14,75.0,75.0,75.0,75.0,0,0,0
2021-12-15,75.0,75.0,75.0,75.0,0,0,0
2021-12-16,75.0,75.0,75.0,75.0,0,0,0
2021-12-17,75.0,75.0,75.0,75.0,0,0,0
2021-12-20,75.0,75.0,75.0,75.0,0,0,0
2021-12-21,75.0,75.0,75.0,75.0,0,0,0
2021-12-22,75.0,75.0,75.0,75.0,0,0,0
2021-12-23,75.0,75.0,75.0,75.0,0,0,0
2021-12-24,75.0,75.0,75.0,75.0,0,0,0
2021-12-27,75.0,75.0,75.0,75.0,0,0,0
2021-12-28,75.0,75.0,75.0,75.0,0,0,0
2021-12-29,75.0,75.0,75.0,75.0,0,0,0
2021-12-30,75.0,75.0,75.0,75.0,0,0,0
2022-01-03,75.0,75.0,75.0,75.0,0,0,0
2022-01-04,75.0,75.0,75.0,75.0,0,0,0
2022-01-05,75.0,75.0,75.0,75.0,0,0,0
2022-01-06,75.0,75.0,75.0,75.0,0,0,0
2022-01-07,75.0,75.0,75.0,75.0,0,0,0
2022-01-10,75.0,75.0,75.0,75.0,0,0,0
2022-01-11,75.0,75.0,75.0,75.0,0,0,0
2022-01-12,75.0,75.0,75.0,75.0,0,0,0
2022-01-13,75.0,75.0,75.0,75.0,0,0,0
2022-01-14,75.0,75.0,75.0,75.0,0,0,0
2022-01-17,75.0,75.0,75.0,75.0,0,0,0
2022-01-18,75.0,75.0,75.0,75.0,0,0,0
2022-01-19,75.0,75.0,75.0,75.0,0,0,0
2022-01-20,75.0,75.0,75.0,75.0,0,0,0
2022-01-21,75.0,75.0,75.0,75.0,0,0,0
2022-01-24,75.0,75.0,75.0,75.0,0,0,0
2022-01-25,75.0,75.0,75.0,75.0,0,0,0
2022-01-26,75.0,75.0,75.0,75.0,0,0,0
2022-01-27,75.0,75.0,75.0,75.0,0,0,0
2022-01-28,75.0,75.0,75.0,75.0,0,0,0
2022-01-31,75.0,75.0,75.0,75.0,0,0,0
2022-02-02,75.0,75.0,75.0,75.0,0,0,0
2022-02-03,75.0,75.0,75.0,75.0,0,0,0
2022-02-04,75.0,75.0,75.0,75.0,0,0,0
2022-02-07,75.0,75.0,75.0,75.0,0,0,0
2022-02-08,75.0,75.0,75.0,75.0,0,0,0
2022-02-09,75.0,75.0,75.0,75.0,0,0,0
2022-02-10,75.0,75.0,75.0,75.0,0,0,0
2022-02-11,75.0,75.0,75.0,75.0,0,0,0
2022-02-14,75.0,75.0,75.0,75.0,0,0,0
2022-02-15,75.0,75.0,75.0,75.0,0,0,0
2022-02-16,75.0,75.0,75.0,75.0,0,0,0
2022-02-17,75.0,75.0,75.0,75.0,0,0,0
2022-02-18,75.0,75.0,75.0,75.0,0,0,0
2022-02-21,75.0,75.0,75.0,75.0,0,0,0
2022-02-22,75.0,75.0,75.0,75.0,0,0,0
2022-02-23,75.0,75.0,75.0,75.0,0,0,0
2022-02-24,75.0,75.0,75.0,75.0,0,0,0
2022-02-25,75.0,75.0,75.0,75.0,0,0,0
2022-03-01,75.0,75.0,75.0,75.0,0,0,0
2022-03-02,75.0,75.0,75.0,75.0,0,0,0
2022-03-04,75.0,75.0,75.0,75.0,0,0,0
2022-03-07,75.0,75.0,75.0,75.0,0,0,0
2022-03-08,75.0,75.0,75.0,75.0,0,0,0
2022-03-09,75.0,75.0,75.0,75.0,0,0,0
2022-03-10,75.0,75.0,75.0,75.0,0,0,0
2022-03-11,75.0,75.0,75.0,75.0,0,0,0
2022-03-14,75.0,75.0,75.0,75.0,0,0,0
2022-03-15,75.0,75.0,75.0,75.0,0,0,0
2022-03-16,75.0,75.0,75.0,75.0,0,0,0
2022-03-17,75.0,75.0,75.0,75.0,0,0,0
2022-03-18,75.0,75.0,75.0,75.0,0,0,0
2022-03-21,75.0,75.0,75.0,75.0,0,0,0
2022-03-22,75.0,75.0,75.0,75.0,0,0,0
2022-03-23,75.0,75.0,75.0,75.0,0,0,0
2022-03-24,75.0,75.0,75.0,75.0,0,0,0
2022-03-25,75.0,75.0,75.0,75.0,0,0,0
2022-03-28,75.0,75.0,75.0,75.0,0,0,0
2022-03-29,75.0,75.0,75.0,75.0,0,0,0
2022-03-30,75.0,75.0,75.0,75.0,0,0,0
2022-03-31,75.0,75.0,75.0,75.0,0,0,0
2022-04-01,75.0,75.0,75.0,75.0,0,0,0
2022-04-04,75.0,75.0,75.0,75.0,0,0,0
2022-04-05,75.0,75.0,75.0,75.0,0,0,0
2022-04-06,75.0,75.0,75.0,75.0,0,0,0
2022-04-07,75.0,75.0,75.0,75.0,0,0,0
2022-04-08,75.0,75.0,75.0,75.0,0,0,0
2022-04-11,75.0,75.0,75.0,75.0,0,0,0
2022-04-12,75.0,75.0,75.0,75.0,0,0,0
2022-04-13,75.0,75.0,75.0,75.0,0,0,0
2022-04-14,75.0,75.0,75.0,75.0,0,0,0
2022-04-18,75.0,75.0,75.0,75.0,0,0,0
2022-04-19,75.0,75.0,75.0,75.0,0,0,0
2022-04-20,75.0,75.0,75.0,75.0,0,0,0
2022-04-21,75.0,75.0,75.0,75.0,0,0,0
2022-04-22,75.0,75.0,75.0,75.0,0,0,0
2022-04-25,75.0,75.0,75.0,75.0,0,0,0
2022-04-26,75.0,75.0,75.0,75.0,0,0,0
2022-04-27,75.0,75.0,75.0,75.0,0,0,0
2022-04-28,75.0,75.0,75.0,75.0,0,0,0
2022-05-09,75.0,75.0,75.0,75.0,0,0,0
2022-05-10,75.0,75.0,75.0,75.0,0,0,0
2022-05-11,75.0,75.0,75.0,75.0,0,0,0
2022-05-12,75.0,75.0,75.0,75.0,0,0,0
2022-05-13,75.0,75.0,75.0,75.0,0,0,0
2022-05-17,75.0,75.0,75.0,75.0,0,0,0
2022-05-18,75.0,75.0,75.0,75.0,0,0,0
2022-05-19,75.0,75.0,75.0,75.0,0,0,0
2022-05-20,75.0,75.0,75.0,75.0,0,0,0
2022-05-23,75.0,75.0,75.0,75.0,0,0,0
2022-05-24,75.0,75.0,75.0,75.0,0,0,0
2022-05-25,75.0,75.0,75.0,75.0,0,0,0
2022-05-27,75.0,75.0,75.0,75.0,0,0,0
2022-05-30,75.0,75.0,75.0,75.0,0,0,0
2022-05-31,75.0,75.0,75.0,75.0,0,0,0
2022-06-02,75.0,75.0,75.0,75.0,0,0,0
2022-06-03,75.0,75.0,75.0,75.0,0,0,0
2022-06-06,75.0,75.0,75.0,75.0,0,0,0
2022-06-07,75.0,75.0,75.0,75.0,0,0,0
2022-06-08,75.0,75.0,75.0,75.0,0,0,0
2022-06-09,75.0,75.0,75.0,75.0,0,0,0
2022-06-10,75.0,75.0,75.0,75.0,0,0,0
2022-06-13,75.0,75.0,75.0,75.0,0,0,0
2022-06-14,75.0,75.0,75.0,75.0,0,0,0
2022-06-15,75.0,75.0,75.0,75.0,0,0,0
2022-06-16,75.0,75.0,75.0,75.0,0,0,0
2022-06-17,75.0,75.0,75.0,75.0,0,0,0
2022-06-20,75.0,75.0,75.0,75.0,0,0,0
2022-06-21,75.0,75.0,75.0,75.0,0,0,0
2022-06-22,75.0,75.0,75.0,75.0,0,0,0
2022-06-23,75.0,75.0,75.0,75.0,0,0,0
2022-06-24,75.0,75.0,75.0,75.0,0,0,0
2022-06-27,75.0,75.0,75.0,75.0,0,0,0
2022-06-28,75.0,75.0,75.0,75.0,0,0,0
2022-06-29,75.0,75.0,75.0,75.0,0,0,0
2022-06-30,75.0,75.0,75.0,75.0,0,0,0
2022-07-01,75.0,75.0,75.0,75.0,0,0,0
2022-07-04,75.0,75.0,75.0,75.0,0,0,0
2022-07-05,75.0,75.0,75.0,75.0,0,0,0
2022-07-06,75.0,75.0,75.0,75.0,0,0,0
2022-07-07,75.0,75.0,75.0,75.0,0,0,0
2022-07-08,75.0,75.0,75.0,75.0,0,0,0
2022-07-11,75.0,75.0,75.0,75.0,0,0,0
2022-07-12,75.0,75.0,75.0,75.0,0,0,0
2022-07-13,75.0,75.0,75.0,75.0,0,0,0
2022-07-14,75.0,75.0,75.0,75.0,0,0,0
2022-07-15,75.0,75.0,75.0,75.0,0,0,0
2022-07-18,75.0,75.0,75.0,75.0,0,0,0
2022-07-19,75.0,75.0,75.0,75.0,0,0,0
2022-07-20,75.0,75.0,75.0,75.0,0,0,0
2022-07-21,75.0,75.0,75.0,75.0,0,0,0
2022-07-22,75.0,75.0,75.0,75.0,0,0,0
2022-07-25,75.0,75.0,75.0,75.0,0,0,0
2022-07-26,75.0,75.0,75.0,75.0,0,0,0
2022-07-27,75.0,75.0,75.0,75.0,0,0,0
2022-07-28,75.0,75.0,75.0,75.0,0,0,0
2022-07-29,75.0,75.0,75.0,75.0,0,0,0
2022-08-01,75.0,75.0,75.0,75.0,0,0,0
